Surianaceae Arn.	in R. Wight & C. A. W. Arnott, Prodr. Fl. Ind. Orient.: 1: 360. 22 Sep 1834	nom. cons.
Swartziaceae Bartl.	Ord. Nat. Pl.: 231, 413. Sep 1830.	
Swieteniaceae E. D. M. Kirchn.	Schul-Bot.: 415. 13-20 Oct 1831.	
Symphoremataceae Wight	Icon. Pl. Ind. Orient. 4(3): 13. Apr 1849.	
Symplocaceae Desf.	in Mém. Mus. Hist. Nat. 6: 9. 1820	nom. cons.
Synechanthaceae O. F. Cook	in Contr. U.S. Natl. Herb. 16: 252. 14 Mai 1913.	
Syringaceae Horan.	Char. Ess. Fam.: 115. 30 Jun 1847.	
Taccaceae Dumort.	Anal. Fam. Pl.: 57, 58. 1829	nom. cons.
Taenitidaceae Pic. Serm.	in Webbia 29: 1. 10 Feb 1975.	
Taiwaniaceae Hayata	in Bot. Mag. (Tokyo) 46: 26. 20 Jan 1932.	
Takhtajaniaceae J.-F. Leroy	in Adansonia, sér. 2, 20: 20. 30 Mai 1980.	
Talinaceae Doweld	Tent. Syst. Pl. Vasc.: xlii. 23 Dec 2001.	
Tamaceae Bercht. & J. Presl	Přir. Rostlin: 267. Jan-Apr 1820.	
Tamaricaceae Link	Enum. Hort. Berol. Alt. 1: 291. 16 Mar-30 Jun 1821	nom. cons.
Tamarindaceae Martinov	Tekhno-Bot. Slovar: 622. 3 Aug 1820.	
Tamnaceae J. Kickx f.	Descr. Pl. Louvan.: 307. 1827.	
Tanacetaceae Vest	Anleit. Stud. Bot.: 273, 298. 1818.	
Tapisciaceae Takht.	Sist. Magnoliof. [Syst. Magnolioph.]: 171. 24 Jun 1987.	
Taxaceae Gray	Nat. Arr. Brit. Pl. 2: 222, 226. 10 Jan 1822	nom. cons.
Taxodiaceae Saporta	in Ann. Sci. Nat., Bot., ser. 5, 4: 44. 1865	nom. cons.
Tecophilaeaceae Leyb.	in Bonplandia 10: 370. Dec 1862	nom. cons.
Tectariaceae Panigrahi	in J. Orissa Bot. Soc. 8: 41. 1986.	
Telephiaceae Martinov	Tekhno-Bot. Slovar: 633. 3 Aug 1820.	
Tepuianthaceae Maguire & Steyerm.	in Mem. New York Bot. Gard. 32: 8. 20 Mai 1981.	
Terminaliaceae J. St.-Hil.	Expos. Fam. Nat. 1: 178. Feb-Apr 1805.	
Ternstroemiaceae Mirb. ex DC.	Essai Propr. Méd. Pl., ed. 2: 203. 11 Mai 1816.	
Tetracarpaeaceae Nakai	Chosakuronbun Mokuroku [Ord. Fam. Trib. Nov.]: 244. 20 Jul 1943.	
Tetracentraceae A. C. Sm.	in J. Arnold Arbor. 26: 135. 16 Apr 1945	nom. cons.
Tetrachondraceae Wettst.	Handb. Syst. Bot., ed. 3, (2:) 807. Jun-Sep 1924.	
Tetraclinaceae Hayata	in Bot. Mag. (Tokyo) 46: 27. 20 Jan 1932.	
Tetradiclidaceae Takht.	Florist. Reg. World: 333. 27 Apr 1986.	
Tetragoniaceae Lindl.	Nat. Syst. Bot., ed. 2: 209. 13 Jun 1836	nom. cons.
Tetramelaceae Airy Shaw	in Kew Bull. 18: 267. 8 Dec 1965.	
Tetrameristaceae Hutch.	Fam. Fl. Pl., ed. 2: 277. 4 Jun 1959.	
Tetrastylidiaceae Tiegh.	in Bot. Jahresber. (Just) 25(2): 406. 19 Jan 1900.	
Tetrathecaceae R. Br.	in M. Flinders, Voy. Terra Austral. 2: 544. 19 Jul 1814.	
Thalassiaceae Nakai	Chosakuronbun Mokuroku [Ord. Fam. Trib. Nov.]: 210. 20 Jul 1943.	
Thalictraceae Raf.	Anal. Nat.: 176. Apr-Jul 1815.	
Theaceae Mirb. ex Ker Gawl.	in Bot. Reg. 2: ad t. 112. 1 Mai 1816	nom. cons.
Theligonaceae Dumort.	Anal. Fam. Pl.: 15, 17. 1829	nom. cons.
Thelypteridaceae Pic. Serm.	in Webbia 24: 709. 28 Apr 1970.	
Themidaceae Salisb.	Gen. Pl.: 84. 15-31 Mai 1866.	
Theobromataceae J. Agardh	Theoria Syst. Pl.: 264. Apr-Sep 1858.	
Theophrastaceae G. Don	in Edwards’s Bot. Reg. 21: ad t. 1764. 1835	nom. cons.
Thesiaceae Vest	Anleit. Stud. Bot.: 270, 289. 1818.	
Thismiaceae J. Agardh	Theoria Syst. Pl.: 99. Apr-Sep 1858	nom. cons.
Thlaspiaceae Martinov	Tekhno-Bot. Slovar: 633. 3 Aug 1820.	
Thoaceae Kuntze	in T. Post & Kuntze, Lex. Gen. Phan.: 615. 20-30 Nov 1903.	
Thomandersiaceae Sreem.	in Phytologia 27: 412. 22 Oct 1977.	
Thujaceae Burnett	Outl. Bot.: 502, 1149. Feb 1835.	
Thujopsidaceae Bessey	in Nebraska Univ. Stud. 7: 325. Oct 1907.	
Thunbergiaceae Lilja	Skånes Fl., ed. 2: 979. Apr-Dec 1870.	
Thurniaceae Engl.	Syllabus, ed. 5: 94. Jul 1907	nom. cons.
Thymelaeaceae Juss.	Gen. Pl.: 76. 4 Aug 1789	nom. cons.
Thyrsopteridaceae C. Presl	Gefässbündel Farrn: 22, 38. 1847	nom. rej. in favour of Dicksoniaceae (1848), nom. cons.
Ticodendraceae Gómez-Laur. & L. D. Gómez	in Ann. Missouri Bot. Gard. 78: 87. 26 Feb 1991.	
Tiliaceae Juss.	Gen. Pl.: 289. 4 Aug 1789	nom. cons.
Tillaeaceae Martinov	Tekhno-Bot. Slovar: 635. 3 Aug 1820.	
Tillandsiaceae Wilbr.	Nat. Pflanzenfam.: 44. Jun-Dec 1834.	
Tinaceae Martinov	Tekhno-Bot. Slovar: 635. 3 Aug 1820.	
Tithymalaceae Vent.	Tabl. Règne Vég. 3: 483. 5 Mai 1799.	
Tmesipteridaceae Nakai	Chosakuronbun Mokuroku [Ord. Fam. Trib. Nov.]: 206. 20 Jul 1943.	
Tofieldiaceae Takht.	in Bot. Zhurn. (Moscow & Leningrad) 17(12): 65. 7-28 Feb 1995.	
Tormentillaceae Martinov	Tekhno-Bot. Slovar: 636. 3 Aug 1820.	
Torreyaceae Nakai	in Tyosen-Sanrin 158: 14, 23. 10 Mai 1938.	
Torricelliaceae Hu	in Bull. Fan Mem. Inst. Biol., Bot. Ser., 5: 311. 20 Jul 1934.	
Tovariaceae Pax	in H. G. A. Engler & K. A. E. Prantl, Nat. Pflanzenfam. III, 2: 207. Mar 1891	nom. cons.
Tradescantiaceae Salisb.	in Trans. Linn. Soc. London 8: 9. 1807.	
Tragiaceae Raf.	Fl. Tellur. 4: 111. med. 1838.	
Trapaceae Dumort.	Anal. Fam. Pl.: 36, 39. 1829	nom. cons.
Trapellaceae Honda & Sakis.	Daikou Nippon Shokubutsu Bunraigaku [Syst. Pl. Japon.]: 378. 25 Apr 1930.	
Tremandraceae R. Br. ex DC.	Prodr. 1: 343. med. Jan 1824	nom. cons.
Trewiaceae Lindl.	Nat. Syst. Bot., ed. 2: 174. 13 Jun 1836.	
Tribelaceae Airy Shaw	in Kew Bull. 18: 269. 8 Dec 1965.	
Tribulaceae Trautv.	Estestv. Istor. Gub. Kievsk. Uchebn. Okr. Bot. Sist.: 28. 1853.	
Trichomanaceae Burmeist.	Handb. Naturgesch.: 196. 12-17 Dec 1836.	
Trichopodaceae Hutch.	Fam. Fl. Pl. 2: 143. 20 Jul 1934	nom. cons.
Tricyrtidaceae Takht.	Divers. Classif. Fl. Pl.: 482. 24 Apr 1997	nom. cons.
Trifoliaceae Bercht. & J. Presl	Přir. Rostlin: 230. Jan-Apr 1820.	
Triglochinaceae Bercht. & J. Presl	Přir. Rostlin 1(7*-13): 1, 2. 1823.	
Trigoniaceae A. Juss.	in V.V.D. d’Orbigny, Dict. Univ. Hist. Nat. 12: 670. 7 Jul 1849	nom. cons.
Trilliaceae Chevall.	Fl. Gén. Env. Paris 2: 297. 1827	nom. cons.
Trimeniaceae Gibbs	Fl. Arfak. Mts.: 135. Jul 1917	nom. cons.
Triplostegiaceae A. E. Bobrov ex Airy Shaw	in Kew Bull. 18: 269. 8 Dec 1965.	
Tristichaceae Willis	in J. Linn. Soc. London, Bot. 43: 51. 15 Mai 1915.	
Triticaceae Link	Hort. Berol. 1: 22, 268. 1 Oct-27 Nov 1827.	
Triuridaceae Gardner	in Trans. Linn. Soc. London 19: 160. Jun-Dec 1843	nom. cons.
Trochodendraceae Eichler	in Flora 48: 14. 18 Jan 1865	nom. cons.
Tropaeolaceae Juss. ex DC.	Prodr. 1: 683. med. Jan 1824	nom. cons.
Tulbaghiaceae Salisb.	Gen. Pl.: 87. 15-31 Mai 1866.	
Tulipaceae Batsch ex Borkh.	Bot. Wörterb. 2: 391. 1797.	
Tumboaceae Wettst.	Handb. Syst. Bot. 2(1): 158. Nov 1903.	
Tupistraceae Schnizl.	Iconogr. Fam. Regn. Veg. 1: 72. Jan-Apr 1846.	
Turneraceae Kunth ex DC.	Prodr. 3: 345. med. Mar 1828	nom. cons.
Tussilagaceae Bercht. & J. Presl	Přir. Rostlin: 254. Jan-Apr 1820.	
Typhaceae Juss.	Gen. Pl.: 25. 4 Aug 1789	nom. cons.
Uapacaceae Airy Shaw	in Kew Bull. 18: 270. 8 Dec 1965.	
Ullucaceae Nakai	in J. Jap. Bot. 18: 109. 10 Mar 1942.	
Ulmaceae Mirb.	Elém. Physiol. Vég. Bot. 2: 905. 24-30 Jun 1815	nom. cons.
Ulmariaceae Gray	Nat. Arr. Brit. Pl. 2: 395, 588. 10 Jan 1822.	
Umbelliferae Juss.	Gen. Pl.: 218. 4 Aug 1789	nom. cons.; see Apiaceae.
Urticaceae Juss.	Gen. Pl.: 400. 4 Aug 1789	nom. cons.
Utriculariaceae Hoffmanns. & Link	Fl. Portug. 1: 62. 1 Sep 1809.	
Uvulariaceae A. Gray ex Kunth	Enum. Pl. 4: 199. 17-19 Jul 1843	nom. cons.
Vacciniaceae DC. ex Perleb	Vers. Artzneikr. Pfl.: 228. Mai 1818	nom. cons.
Vahliaceae Dandy	in J. Hutchinson, Fam. Fl. Pl., ed. 2: 461. 4 Jun 1959.	
Valerianaceae Batsch	Tab. Affin. Regni Veg.: 227. 2 Mai 1802	nom. cons.
Vallisneriaceae Dumort.	Anal. Fam. Pl.: 54, 55. 1829.	
Vanillaceae Lindl.	Key Bot.: 73. 15-30 Sep 1835.	
Velloziaceae J. Agardh	Theoria Syst. Pl.: 9. Apr-Sep 1858	nom. cons.
Veratraceae Salisb.	in Trans. Linn. Soc. London 8: 10. 1807.	
Verbascaceae Bercht. & J. Presl	Přir. Rostlin: 243. Jan-Apr 1820.	
Verbenaceae J. St.-Hil.	Expos. Fam. Nat. 1: 245. Feb-Apr 1805	nom. cons.
Vernicaceae Schultz Sch.	Nat. Syst. Pflanzenr.: 488. 30 Jan-10 Feb 1832.	
Vernoniaceae Burmeist.	Handb. Naturgesch.: 296. 12-17 Dec 1836.	
Veronicaceae Cassel	Lehrb. Nat. Pflanzenord.: 366. Apr-Mai 1817.	
Viburnaceae Raf.	in Ann. Gén. Sci. Phys. Bruxelles 6: 87. Oct-Dec 1820.	
Viciaceae Oken	Lehrb. Naturgesch. 2(2.2): xv. 1826.	
Vincaceae Vest	Anleit. Stud. Bot.: 273, 299. 1818.	
Violaceae Batsch	Tab. Affin. Regni Veg.: 57. 2 Mai 1802	nom. cons.
Viscaceae Batsch	Tab. Affin. Regni Veg.: 240. 2 Mai 1802.	
Vitaceae Juss.	Gen. Pl.: 267. 4 Aug 1789	nom. cons.
Viticaceae Juss.	Gen. Pl.: 106. 4 Aug 1789.	
Vittariaceae Ching	in Sunyatsenia 5: 210, 232. 30 Oct 1940.	
Vivianiaceae Klotzsch	in Linnaea 10: 433. Mai 1836.	
Vochysiaceae A. St.-Hil.	in Mém. Mus. Hist. Nat. 6: 265. 1820	nom. cons.
Voyriaceae Doweld	New Syllabus Pl. Fam.: 857. Apr 2007.	
Wachendorfiaceae Herb.	Amaryllidaceae: 48. late Apr 1837.	
Walleriaceae H. Huber ex Takht.	in Bot. Zhurn. (Moscow & Leningrad) 79(12): 65. 7-28 Feb 1995	nom. cons.
Wellingtoniaceae Meisn.	Pl. Vasc. Gen.: Comm. 207, 346. 25-31 Oct 1840.	
Wellstediaceae Novák	in S. Prát (ed.), Rostlinopis 9: 530. 1943.	
Welwitschiaceae Caruel	in Nuovo Giorn. Bot. Ital. 11: 16, 17, 18. 2 Jan 1879	nom. cons.
Widdringtoniaceae Doweld	Tent. Syst. Pl. Vasc.: xx. 23 Dec 2001.	
Willughbeiaceae J. Agardh	Theoria Syst. Pl.: 256. Apr-Sep 1858.	
Winteraceae R. Br. ex Lindl.	Intr. Nat. Syst. Bot.: 26. 27 Sep 1830	nom. cons.
Wolffiaceae Bubani	Fl. Pyren. 4: 22. 15-28 Feb 1902.	
Woodsiaceae Herter	in Revista Sudamer. Bot. 9: 14. Jun 1949.	
Xanthiaceae Vest	Anleit. Stud. Bot.: 273, 298. 1818.	
Xanthophyllaceae Gagnep. ex Reveal & Hoogland	in Bull. Mus. Natl. Hist. Nat., sér. 4, B Adansonia 12: 206. 24 Nov 1990.	
Xanthorhizaceae Bercht. & J. Presl	Přir. Rostlin 1(16*-53): 2, 145. 1823.	
Xanthorrhoeaceae Dumort.	Anal. Fam. Pl.: 60, 62, 103. 1829	nom. cons.
Xeranthemaceae Döll	Rhein. Fl.: 498. 24-27 Mai 1843.	
Xeronemataceae M. W. Chase	Rudall & M. F. Fay in Kew Bull. 55: 869. 27 Dec 2000.	
Xerophyllaceae Takht.	in Bot. Zhurn. (Moscow & Leningrad) 81(2): 86. Mai-Jun 1996.	
Ximeniaceae Horan.	Prim. Lin. Syst. Nat.: 72. 2 Nov 1834.	
Xiphidiaceae Dumort.	Anal. Fam. Pl.: 59, 61. 1829.	
Xyridaceae C. Agardh	Aphor. Bot.: 158. 23 Mai 1823	nom. cons.
Yuccaceae J. Agardh	Theoria Syst. Pl.: 8. Apr-Sep 1858.	
Zamiaceae Horan.	Prim. Lin. Syst. Nat.: 45. 2 Nov 1834.	
Zannichelliaceae Chevall.	Fl. Gén. Env. Paris 2: 257. 1827	nom. cons.
Zanoniaceae Dumort.	Anal. Fam. Pl.: 28, 29. 1829.	
Zanthoxylaceae Martinov	Tekhno-Bot. Slovar: 682. 3 Aug 1820.	
Zeaceae A. Kern.	Pflanzenleben 2: 651. 8 Aug 1891.	
Zephyranthaceae Salisb.	Gen. Pl.: 133. 15-31 Mai 1866.	
Zingiberaceae Martinov	Tekhno-Bot. Slovar: 682. 3 Aug 1820	nom. cons.
Ziziphaceae Adans.	in Post & Kuntze, Lex. Gen. Phan.: 665, 714. 20-30 Nov 1903.	
Zosteraceae Dumort.	Anal. Fam. Pl.: 65, 66. 1829	nom. cons.
Zoysiaceae Link	Hort. Berol. 1: 8, 268. 1 Oct-27 Nov 1827.	
Zygophyllaceae R. Br.	in M. Flinders, Voy. Terra Austral. 2: 545. 19 Jul 1814	nom. cons.
